record_id,source_type,domain,library,title,content,code_signature,tags,url,author,date_published,votes_or_stars,relevance_label,difficulty_level
b3cb0b93-fc93-4d21-83d5-8e0ec0497fa8,github_issue,Requests/HTTP/APIs,requests,PERF: requests connection not reused between calls — new TCP connection each time,"Problem: Each requests.get() call opens a new TCP connection, causing high latency.

Fix/Discussion: requests.get/post etc. create a new Session per call. Fix: use a persistent Session: `session = requests.Session()` and reuse it. Sessions pool connections via urllib3. For thread-safety: create one Session per thread. For async: use httpx.AsyncClient or aiohttp.ClientSession for async connection pooling.",status:closed,"headers, retry, oauth, http, rate-limiting, requests",https://github.com/requests/requests/issues/3605,contributor_1152,29-05-2023,340,high,intermediate
ff7bbe5a-16c9-4f74-8c60-cc5eb97116ed,github_issue,Asyncio/Threading,cpython,PERF: concurrent.futures.ProcessPoolExecutor slow startup on Windows,"Problem: ProcessPoolExecutor takes 3-5 seconds to start on Windows due to process spawning overhead.

Fix/Discussion: Windows uses 'spawn' start method (vs 'fork' on Linux). Mitigations: (1) Reuse executor across calls — don't create/destroy in loops. (2) Use 'forkserver' or 'fork' on Linux/macOS. (3) For short tasks, ThreadPoolExecutor may be faster. (4) Use `initializer` param to pre-load modules.",status:closed,"asyncio, async, deadlock, semaphore",https://github.com/cpython/cpython/issues/6647,contributor_4097,01-11-2024,242,high,advanced
8c4e6d20-8e9d-41f9-94c0-2f7c147be8a8,github_issue,Asyncio/Threading,cpython,BUG: threading.Timer not cancellable after it fires,"Problem: Calling cancel() on a Timer that has already executed does not raise an error but has no effect.

Fix/Discussion: threading.Timer.cancel() only works before the timer fires. Store Timer reference and check `timer.finished.is_set()` to know if it's already run. For repeating timers, use a loop with `threading.Event` for clean cancellation: `stop_event = threading.Event(); stop_event.wait(interval)`.",status:closed,"event-loop, await, async, race-condition",https://github.com/cpython/cpython/issues/4111,contributor_7884,07-07-2023,2,high,beginner
bf82f751-5ed3-4c34-a345-761456266f8f,documentation,SQLAlchemy/Databases,SQLAlchemy,How to use create_engine in SQLAlchemy,"`SQLAlchemy.create_engine` creates a database engine representing a connection pool. Example usage:
```python
engine = create_engine('postgresql://user:pass@host/db', echo=True)
```
This is useful when establishing the central database connection for an application. Performance tip: set pool_size and max_overflow based on expected concurrency.",create_engine,"orm, foreign-key, connection-pool, sqlalchemy, session, query",https://docs.sqlalchemy.org/en/stable/create_engine.html,Official Docs,20-08-2023,2062,low,intermediate
4cd03b7f-1099-4dc5-9bf6-c981f72ec5ab,github_issue,OS/Subprocess/File I/O,cpython,FEAT: pathlib: add support for reading/writing with encoding shorthand,"Problem: pathlib.Path.read_text() does not default to UTF-8, causing issues across platforms.

Fix/Discussion: Always pass encoding explicitly: `Path('file').read_text(encoding='utf-8')`. Python 3.10+ added `encoding='locale'` default change proposal. Best practice: always specify encoding in all file I/O operations for portability.",status:closed,"os, subprocess, process, tempfile, stdout, stderr",https://github.com/cpython/cpython/issues/2707,contributor_7877,03-06-2021,490,high,intermediate
b94838d7-54f3-4da5-a6e4-1598e4831d49,github_issue,OS/Subprocess/File I/O,cpython,BUG: os.path.join ignores prefix when component starts with /,"Problem: os.path.join('base', '/absolute') returns '/absolute', ignoring 'base'.

Fix/Discussion: This is documented behavior: os.path.join discards previous components when it encounters an absolute path. Fix: use `pathlib.Path(base) / component.lstrip('/')`. Validate user-provided paths with `Path(path).resolve().is_relative_to(base_dir)` to prevent path traversal.",status:closed,"pipe, stderr, os, stdout, subprocess",https://github.com/cpython/cpython/issues/7712,contributor_8802,19-12-2022,404,low,advanced
d07c998f-ab06-40d2-ae17-14a1942b2419,github_issue,Requests/HTTP/APIs,httpx,BUG: httpx: SSL certificate error on Windows despite valid cert,"Problem: httpx raises SSLCertVerificationError on Windows when system CA store has the cert.

Fix/Discussion: httpx uses its own CA bundle (certifi) by default, not the system store. Fix: `httpx.Client(verify=certifi.where())` — already default. For custom certs: `httpx.Client(verify='/path/to/ca-bundle.pem')`. Install `pip install truststore` and use `ssl.create_default_context(ssl.Purpose.SERVER_AUTH)` to use system store.",status:closed,"retry, timeout, authentication",https://github.com/httpx/httpx/issues/8949,contributor_1420,26-04-2019,443,medium,advanced
a0ad8c98-43a2-455a-88a7-137b53fe1169,github_issue,OS/Subprocess/File I/O,cpython,FEAT: pathlib: add support for reading/writing with encoding shorthand,"Problem: pathlib.Path.read_text() does not default to UTF-8, causing issues across platforms.

Fix/Discussion: Always pass encoding explicitly: `Path('file').read_text(encoding='utf-8')`. Python 3.10+ added `encoding='locale'` default change proposal. Best practice: always specify encoding in all file I/O operations for portability.",status:closed,"stdin, stderr, glob",https://github.com/cpython/cpython/issues/2707,contributor_7877,09-05-2019,489,medium,beginner
8eefd80f-a799-42e9-83d5-5ddb9304390a,documentation,NumPy/Pandas,NumPy,NumPy — Vectorization,The `np.vectorize` function in NumPy generalizes a scalar function to operate on arrays. It accepts `pyfunc` as a parameter and returns vectorized function. Common use cases include applying Python functions element-wise without explicit loops. Note that np.vectorize is a convenience wrapper; it does not improve performance like true ufuncs.,np.vectorize(pyfunc) -> vectorized function,"vectorization, iloc, numpy, pandas, merge, dataframe",https://docs.numpy.org/en/stable/np/vectorize.html,Official Docs,26-02-2021,1324,low,advanced
d3b3810b-209f-4f16-86e3-907c521ed59d,stack_overflow,NumPy/Pandas,dataframe,How to apply a function to each row in Pandas without using iterrows?,"`iterrows()` is slow because it creates a Series per row. Prefer `df.apply(func, axis=1)` for row-wise operations, or better yet, vectorize using NumPy: `np.where(condition, a, b)`. For complex logic, `df.assign()` with vectorized expressions is cleanest. Benchmark: vectorized > apply > itertuples > iterrows.","Use df.apply(func, axis=1) or vectorized NumPy operations for best performance.","dtype, iloc, groupby, merge, dataframe, pandas",https://stackoverflow.com/questions/5446912,user_563306,28-10-2019,2267,medium,beginner
a3a5bfd1-662a-4d40-94ca-cf55cc2f6c46,documentation,Asyncio/Threading,asyncio,asyncio — Concurrent Coroutines,"The `asyncio.gather` function in asyncio runs multiple coroutines concurrently and collects results. It accepts `*coros, return_exceptions=False` as a parameter and returns list of results. Common use cases include parallel I/O operations such as multiple API calls. Note that set return_exceptions=True to prevent one failure from cancelling all tasks.","asyncio.gather(*coros, return_exceptions=False) -> list of results","deadlock, threading, semaphore, executor, asyncio",https://docs.asyncio.org/en/stable/asyncio/gather.html,Official Docs,01-12-2024,494,high,intermediate
4724bb3e-e57a-4035-b191-76b3f9d6c8cc,stack_overflow,Requests/HTTP/APIs,requests,How to upload a file with requests?,"```python
with open('file.pdf', 'rb') as f:
    r = requests.post(url, files={'file': ('file.pdf', f, 'application/pdf')})
```
For multiple files: pass a list of tuples. For multipart form data with fields: combine `files` and `data` parameters. Don't set Content-Type manually — requests sets it with boundary.",Use the files parameter with a file-like object or tuple.,"aiohttp, headers, oauth, retry, rest-api",https://stackoverflow.com/questions/8896868,user_243238,25-08-2020,1549,high,advanced
5faf0623-cc3a-44a4-a65f-d4e5605b8449,documentation,NumPy/Pandas,Pandas,How to use df.groupby in Pandas,"`Pandas.df.groupby` groups DataFrame rows by column values. Example usage:
```python
df.groupby('category')['value'].mean()
```
This is useful when aggregation, transformation, filtering by group. Performance tip: avoid apply() on large DataFrames; prefer agg().",df.groupby,"broadcasting, iloc, groupby",https://docs.pandas.org/en/stable/df/groupby.html,Official Docs,29-08-2019,824,low,advanced
2a3b0f77-e2fe-4659-83f5-c8e2f15dd536,github_issue,OS/Subprocess/File I/O,cpython,BUG: os.path.join ignores prefix when component starts with /,"Problem: os.path.join('base', '/absolute') returns '/absolute', ignoring 'base'.

Fix/Discussion: This is documented behavior: os.path.join discards previous components when it encounters an absolute path. Fix: use `pathlib.Path(base) / component.lstrip('/')`. Validate user-provided paths with `Path(path).resolve().is_relative_to(base_dir)` to prevent path traversal.",status:closed,"subprocess, process, stdout, stderr, pathlib",https://github.com/cpython/cpython/issues/7712,contributor_8802,18-08-2019,426,low,advanced
73521710-e0a4-45d6-8853-b06c6defe93b,documentation,NumPy/Pandas,NumPy,NumPy — Vectorization,The `np.vectorize` function in NumPy generalizes a scalar function to operate on arrays. It accepts `pyfunc` as a parameter and returns vectorized function. Common use cases include applying Python functions element-wise without explicit loops. Note that np.vectorize is a convenience wrapper; it does not improve performance like true ufuncs.,np.vectorize(pyfunc) -> vectorized function,"iloc, groupby, merge",https://docs.numpy.org/en/stable/np/vectorize.html,Official Docs,24-11-2023,1344,medium,intermediate
ac6dfe68-4c43-4cca-9048-2cac9a0e8db0,documentation,OS/Subprocess/File I/O,subprocess,subprocess — Process Execution,"The `subprocess.run` function in subprocess runs a subprocess and waits for it to complete. It accepts `args, capture_output=False, timeout=None` as a parameter and returns CompletedProcess. Common use cases include executing shell commands, scripts, or external programs from Python. Note that use shell=False (default) to avoid shell injection vulnerabilities.","subprocess.run(args, capture_output=False, timeout=None) -> CompletedProcess","file-io, subprocess, shutil, glob",https://docs.subprocess.org/en/stable/subprocess/run.html,Official Docs,22-06-2023,430,medium,advanced
38bad728-08fa-472c-a8bd-d1eca28e24f4,stack_overflow,Asyncio/Threading,gather,How to run asyncio code from synchronous Python?,"`asyncio.run(main())` creates an event loop, runs the coroutine, closes the loop. Never call asyncio.run() from inside a running event loop (use await instead). In Jupyter notebooks (which have a running loop), use `await coroutine()` directly or `nest_asyncio.apply()`. For mixing sync/async, use `loop.run_until_complete()`.",Use asyncio.run() in Python 3.7+ to execute a coroutine from sync code.,"await, coroutine, gather, executor, async",https://stackoverflow.com/questions/2140194,user_718011,20-04-2018,271,medium,intermediate
3579a87d-50be-49d6-a2c7-f0d037333198,documentation,NumPy/Pandas,Pandas,How to use df.groupby in Pandas,"`Pandas.df.groupby` groups DataFrame rows by column values. Example usage:
```python
df.groupby('category')['value'].mean()
```
This is useful when aggregation, transformation, filtering by group. Performance tip: avoid apply() on large DataFrames; prefer agg().",df.groupby,"groupby, numpy, loc",https://docs.pandas.org/en/stable/df/groupby.html,Official Docs,04-07-2022,826,high,beginner
c5bb15e6-335d-4670-bd64-e89a4af69516,documentation,Asyncio/Threading,threading,threading Thread Synchronization — official reference,"Official documentation for threading Thread Synchronization. The method signature is `threading.Lock()`. creates a mutual-exclusion lock for thread-safe access. Raises `RuntimeError` when lock is released without being acquired. See also: threading.RLock, threading.Semaphore, threading.Event.",threading.Lock(),"await, asyncio, gather, executor, event-loop, coroutine",https://docs.threading.org/en/stable/threading/Lock.html,Official Docs,20-12-2021,4821,high,beginner
514ac93a-badf-4504-a8b2-8b0cd4c91bce,github_issue,Asyncio/Threading,cpython,BUG: threading.Timer not cancellable after it fires,"Problem: Calling cancel() on a Timer that has already executed does not raise an error but has no effect.

Fix/Discussion: threading.Timer.cancel() only works before the timer fires. Store Timer reference and check `timer.finished.is_set()` to know if it's already run. For repeating timers, use a loop with `threading.Event` for clean cancellation: `stop_event = threading.Event(); stop_event.wait(interval)`.",status:closed,"deadlock, asyncio, coroutine, async, semaphore, task",https://github.com/cpython/cpython/issues/4111,contributor_7884,19-10-2019,56,medium,intermediate
fe90125c-ef28-4bee-a275-19b11e119df5,stack_overflow,Requests/HTTP/APIs,requests,How to upload a file with requests?,"```python
with open('file.pdf', 'rb') as f:
    r = requests.post(url, files={'file': ('file.pdf', f, 'application/pdf')})
```
For multiple files: pass a list of tuples. For multipart form data with fields: combine `files` and `data` parameters. Don't set Content-Type manually — requests sets it with boundary.",Use the files parameter with a file-like object or tuple.,"oauth, retry, httpx, rest-api",https://stackoverflow.com/questions/8896868,user_243238,06-04-2019,1592,low,intermediate
2a15f2e8-7821-456c-93ba-04befefb3afd,github_issue,Requests/HTTP/APIs,requests,BUG: requests hangs indefinitely on slow server responses,"Problem: requests.get() hangs forever when server accepts connection but never sends response.

Fix/Discussion: Always set both connect and read timeouts: `requests.get(url, timeout=(3.05, 27))`. Tuple: (connect_timeout, read_timeout). Or single value for both. Mount a Session with default timeouts using a custom HTTPAdapter subclass. Never use `timeout=None` in production code.",status:closed,"rate-limiting, headers, timeout, requests, websocket, retry",https://github.com/requests/requests/issues/4019,contributor_4599,04-03-2023,226,low,beginner
86f10057-5c85-4142-8c44-1c6680427a03,github_issue,NumPy/Pandas,pandas,BUG: pd.read_csv() silently truncates large integers,"Problem: Integer columns with values > 2^53 are silently corrupted when read from CSV.

Fix/Discussion: Floating point cannot represent integers > 2^53 exactly. Fix: `pd.read_csv(f, dtype={'col': str})` then convert: `df['col'] = df['col'].astype('Int64')`. Use `dtype_backend='numpy_nullable'` in Pandas 2.0+ for better integer handling.",status:closed,"pivot, merge, pandas, array",https://github.com/pandas/pandas/issues/4449,contributor_726,24-05-2022,485,high,advanced
69febb33-6e65-4b9b-b26d-66f2d503e242,documentation,NumPy/Pandas,NumPy,NumPy — Linear Algebra,"The `np.einsum` function in NumPy evaluates Einstein summation convention on operands. It accepts `subscripts, *operands` as a parameter and returns ndarray. Common use cases include matrix multiplication, dot products, tensor contractions. Note that prefer np.einsum over loops for large arrays.","np.einsum(subscripts, *operands) -> ndarray","dataframe, vectorization, numpy",https://docs.numpy.org/en/stable/np/einsum.html,Official Docs,07-01-2022,1898,medium,beginner
d6bf59a0-4186-4116-a315-3902577daf4f,stack_overflow,Asyncio/Threading,coroutine,How to implement a thread pool in Python?,"```python
from concurrent.futures import ThreadPoolExecutor
with ThreadPoolExecutor(max_workers=8) as ex:
    futures = [ex.submit(task, arg) for arg in args]
    results = [f.result() for f in futures]
```
For CPU-bound: use ProcessPoolExecutor instead. For async integration: `await loop.run_in_executor(executor, func, *args)`.",Use concurrent.futures.ThreadPoolExecutor for I/O-bound tasks.,"threading, coroutine, await, event-loop, race-condition",https://stackoverflow.com/questions/3646552,user_469469,25-07-2022,1497,medium,intermediate
bffe4867-8501-4f51-9d65-8f14bde89181,documentation,Asyncio/Threading,threading,threading Thread Synchronization — official reference,"Official documentation for threading Thread Synchronization. The method signature is `threading.Lock()`. creates a mutual-exclusion lock for thread-safe access. Raises `RuntimeError` when lock is released without being acquired. See also: threading.RLock, threading.Semaphore, threading.Event.",threading.Lock(),"lock, async, threading, race-condition",https://docs.threading.org/en/stable/threading/Lock.html,Official Docs,24-12-2021,4832,high,intermediate
de641413-f885-400e-af4c-b95547dc666b,stack_overflow,Asyncio/Threading,lock,Python threading: how to share data between threads safely?,"For simple counters: use `threading.Lock()` as context manager. For complex shared state: prefer `queue.Queue` (thread-safe by design). Avoid global variables without locks. `threading.local()` gives each thread its own data copy. For read-heavy workloads, `threading.RLock` allows re-entrant acquisition.",Use threading.Lock for mutual exclusion or queue.Queue for producer-consumer patterns.,"executor, race-condition, task, coroutine, lock",https://stackoverflow.com/questions/3195773,user_714318,16-11-2024,1118,medium,advanced
90a3a447-83ee-4b95-a4f2-2a21b110bb28,stack_overflow,Requests/HTTP/APIs,websocket,requests.exceptions.SSLError: certificate verify failed,"Never use `verify=False` in production — it disables SSL verification entirely. Solutions: (1) Update certifi: `pip install --upgrade certifi`. (2) Provide CA bundle: `requests.get(url, verify='/path/to/ca-bundle.crt')`. (3) For self-signed certs in dev: `verify=False` only, and never commit this. (4) Check system time — expired system clock causes SSL failures.","Your SSL certificate chain is incomplete or self-signed. Fix the cert, don't disable verification.","httpx, requests, headers",https://stackoverflow.com/questions/7907400,user_851204,07-01-2020,1360,high,advanced
f23e18c7-5647-4e70-8bdd-6b812828bf20,documentation,OS/Subprocess/File I/O,pathlib,How to use Path.glob in pathlib,"`pathlib.Path.glob` yields all paths matching the given glob pattern. Example usage:
```python
py_files = list(Path('src').glob('**/*.py'))
```
This is useful when finding files recursively, batch file processing. Performance tip: iterate the generator lazily rather than converting to list for large directories.",Path.glob,"stderr, stdin, glob, pipe",https://docs.pathlib.org/en/stable/Path/glob.html,Official Docs,10-05-2020,3202,high,intermediate
b520eb5c-8997-4223-930f-5fc1569064ba,documentation,Requests/HTTP/APIs,requests,requests — HTTP Session Management,The `requests.Session` function in requests creates a persistent HTTP session with connection pooling. It accepts `` as a parameter and returns Session object. Common use cases include making multiple requests to the same host efficiently. Note that always close or use Session as context manager to release connections.,requests.Session() -> Session object,"oauth, websocket, retry",https://docs.requests.org/en/stable/requests/Session.html,Official Docs,20-04-2023,86,medium,advanced
28876d7f-93cd-4f89-b308-4857e35f5e5d,github_issue,SQLAlchemy/Databases,sqlalchemy,BUG: SQLAlchemy connection pool exhaustion under load,"Problem: Application hangs under concurrent load — all connections are checked out and pool is exhausted.

Fix/Discussion: Increase `pool_size` and `max_overflow`. Ensure sessions are always closed: use `contextmanager` or `with Session() as session:`. Set `pool_timeout` to fail fast. Enable `pool_pre_ping=True`. Monitor with `engine.pool.checkedout()`. In async: use `AsyncSession` with `async_scoped_session`.",status:closed,"migration, orm, alembic, foreign-key, sqlalchemy",https://github.com/sqlalchemy/sqlalchemy/issues/106,contributor_5078,03-03-2024,257,high,intermediate
5f7ab7ad-addc-4f9a-b2a7-ccbcd1b596b0,stack_overflow,OS/Subprocess/File I/O,stdin,Python: how to safely write to a file atomically?,"```python
import tempfile, os
with tempfile.NamedTemporaryFile('w', delete=False, dir='.') as tmp:
    tmp.write(data)
    tmp.flush()
    os.fsync(tmp.fileno())
os.replace(tmp.name, target_path)
```
`os.replace()` is atomic on POSIX. This prevents partial writes from corrupting files.",Write to a temp file then rename — rename is atomic on POSIX systems.,"stdin, shutil, env-variable, stdout, os, stderr",https://stackoverflow.com/questions/5394880,user_179430,13-09-2020,546,high,advanced
7c736392-4cbb-43c1-8afe-9b973e814dd0,stack_overflow,FastAPI/Flask/Django,flask,How do I handle CORS in FastAPI?,"```python
from fastapi.middleware.cors import CORSMiddleware
app.add_middleware(CORSMiddleware, allow_origins=['*'], allow_methods=['*'], allow_headers=['*'])
```
In production, replace `'*'` with your actual frontend domain. For credentials (cookies), set `allow_credentials=True` and specify exact origins.",Add CORSMiddleware from starlette to your FastAPI app.,"orm, pydantic, flask, django, request",https://stackoverflow.com/questions/1527021,user_911393,12-12-2021,971,medium,intermediate
cc765fc8-1b97-41fd-b50f-c48452547cdf,documentation,SQLAlchemy/Databases,SQLAlchemy,SQLAlchemy — ORM Session Query,The `session.query` function in SQLAlchemy constructs a SELECT query against mapped entities. It accepts `*entities` as a parameter and returns Query object. Common use cases include retrieving ORM-mapped objects from the database. Note that prefer session.execute(select(...)) in SQLAlchemy 2.0+.,session.query(*entities) -> Query object,"connection-pool, foreign-key, orm, sqlite, relationship",https://docs.sqlalchemy.org/en/stable/session/query.html,Official Docs,04-07-2024,3038,high,advanced
16be93a7-0eed-4b3a-bfce-a04348d77ce7,documentation,Asyncio/Threading,asyncio,How to use asyncio.create_task in asyncio,"`asyncio.asyncio.create_task` schedules a coroutine as a Task in the event loop. Example usage:
```python
task = asyncio.create_task(send_email(user))
await task
```
This is useful when fire-and-forget background tasks, concurrent task management. Performance tip: use TaskGroup (Python 3.11+) for structured concurrency.",asyncio.create_task,"race-condition, coroutine, executor, semaphore",https://docs.asyncio.org/en/stable/asyncio/create_task.html,Official Docs,30-08-2021,4166,medium,intermediate
0bdc768d-b7db-487e-89c3-580007317fdc,github_issue,Requests/HTTP/APIs,httpx,BUG: httpx: SSL certificate error on Windows despite valid cert,"Problem: httpx raises SSLCertVerificationError on Windows when system CA store has the cert.

Fix/Discussion: httpx uses its own CA bundle (certifi) by default, not the system store. Fix: `httpx.Client(verify=certifi.where())` — already default. For custom certs: `httpx.Client(verify='/path/to/ca-bundle.pem')`. Install `pip install truststore` and use `ssl.create_default_context(ssl.Purpose.SERVER_AUTH)` to use system store.",status:closed,"oauth, rate-limiting, aiohttp, authentication, websocket, json",https://github.com/httpx/httpx/issues/8949,contributor_1420,24-01-2019,470,low,intermediate
f67134c0-fab0-4666-ab8e-673034f1a287,github_issue,Asyncio/Threading,cpython,BUG: threading.Timer not cancellable after it fires,"Problem: Calling cancel() on a Timer that has already executed does not raise an error but has no effect.

Fix/Discussion: threading.Timer.cancel() only works before the timer fires. Store Timer reference and check `timer.finished.is_set()` to know if it's already run. For repeating timers, use a loop with `threading.Event` for clean cancellation: `stop_event = threading.Event(); stop_event.wait(interval)`.",status:closed,"await, semaphore, gather",https://github.com/cpython/cpython/issues/4111,contributor_7884,28-08-2023,41,medium,intermediate
3f0aa295-37dd-4d75-a3e5-8ce0242bcaf3,stack_overflow,NumPy/Pandas,dataframe,How to apply a function to each row in Pandas without using iterrows?,"`iterrows()` is slow because it creates a Series per row. Prefer `df.apply(func, axis=1)` for row-wise operations, or better yet, vectorize using NumPy: `np.where(condition, a, b)`. For complex logic, `df.assign()` with vectorized expressions is cleanest. Benchmark: vectorized > apply > itertuples > iterrows.","Use df.apply(func, axis=1) or vectorized NumPy operations for best performance.","loc, array, numpy, iloc",https://stackoverflow.com/questions/5446912,user_563306,21-12-2019,2262,high,beginner
4154ee74-721b-42d3-9401-396f08581dba,stack_overflow,NumPy/Pandas,numpy,NumPy broadcasting error: operands could not be broadcast with shapes,"NumPy broadcasts shapes right-to-left. Arrays (3,4) and (4,) are compatible. Arrays (3,4) and (3,) are not — reshape to (3,1). Use `arr.reshape(-1,1)` to add a dimension. Always print `a.shape, b.shape` before operations to debug. `np.expand_dims(arr, axis=1)` is cleaner than reshape for adding dimensions.",Shapes must be compatible: dimensions must match or one of them must be 1.,"pivot, vectorization, groupby, nan",https://stackoverflow.com/questions/4860684,user_627024,30-10-2022,1371,high,advanced
feb9f381-922f-4f1d-8bb3-e5f4e0643cd9,documentation,Requests/HTTP/APIs,httpx,How to use httpx.AsyncClient in httpx,"`httpx.httpx.AsyncClient` provides an async HTTP client for non-blocking requests. Example usage:
```python
async with httpx.AsyncClient() as client:
    r = await client.get(url)
    data = r.json()
```
This is useful when making concurrent HTTP requests in async applications. Performance tip: set timeout=httpx.Timeout(10.0) to prevent hanging requests.",httpx.AsyncClient,"json, retry, httpx, rate-limiting, aiohttp",https://docs.httpx.org/en/stable/httpx/AsyncClient.html,Official Docs,15-03-2020,4218,high,advanced
5c44ca8d-37af-4806-b046-746c9c8e5f19,stack_overflow,Asyncio/Threading,lock,Python threading: how to share data between threads safely?,"For simple counters: use `threading.Lock()` as context manager. For complex shared state: prefer `queue.Queue` (thread-safe by design). Avoid global variables without locks. `threading.local()` gives each thread its own data copy. For read-heavy workloads, `threading.RLock` allows re-entrant acquisition.",Use threading.Lock for mutual exclusion or queue.Queue for producer-consumer patterns.,"threading, asyncio, executor, event-loop",https://stackoverflow.com/questions/3195773,user_714318,16-05-2019,1083,medium,intermediate
612a12cb-a2cc-4433-b327-9456c8bdc88c,github_issue,NumPy/Pandas,pandas,BUG: SettingWithCopyWarning when modifying sliced DataFrame,"Problem: Modifying a slice of a DataFrame raises SettingWithCopyWarning and may not update original.

Fix/Discussion: Always use .loc or .copy() when slicing. Use `df.loc[mask, 'col'] = val` for assignment. Create explicit copies: `subset = df[mask].copy()`. In Pandas 2.0+, Copy-on-Write makes this behavior consistent — enable with `pd.options.mode.copy_on_write = True`.",status:closed,"pivot, vectorization, loc, merge, nan, numpy",https://github.com/pandas/pandas/issues/3264,contributor_6628,12-03-2022,20,medium,advanced
9c37a358-94fd-4f8c-a94d-0179eed2c19a,github_issue,SQLAlchemy/Databases,alembic,BUG: Alembic autogenerate misses index changes,"Problem: Alembic --autogenerate does not detect changes to indexes or constraints on existing tables.

Fix/Discussion: Alembic autogenerate compares metadata to database state but has limitations. Workarounds: (1) Manually add `op.create_index()` to migration. (2) Use `include_schemas=True` in env.py. (3) Run `alembic check` to see detected changes. (4) Always review autogenerated migrations before applying.",status:open,"query, orm, sqlalchemy, alembic, connection-pool, transaction",https://github.com/alembic/alembic/issues/7344,contributor_3601,16-06-2019,212,high,beginner
f2965fdb-a74d-4a6f-9f9e-9134c1410297,documentation,NumPy/Pandas,Pandas,How to use df.groupby in Pandas,"`Pandas.df.groupby` groups DataFrame rows by column values. Example usage:
```python
df.groupby('category')['value'].mean()
```
This is useful when aggregation, transformation, filtering by group. Performance tip: avoid apply() on large DataFrames; prefer agg().",df.groupby,"nan, numpy, loc, iloc",https://docs.pandas.org/en/stable/df/groupby.html,Official Docs,24-07-2020,801,low,advanced
fa4e5a57-8601-4a38-89a8-303bbd154ae2,stack_overflow,NumPy/Pandas,nan,How do I reshape a wide DataFrame to long format?,"`pd.melt(df, id_vars=['id'], value_vars=['col1','col2'])` unpivots columns to rows. `df.stack()` moves column index to row index. For the reverse, use `df.pivot()` or `df.unstack()`. Always reset_index() after stack/unstack to get a clean DataFrame.",Use pd.melt() or df.stack() depending on your structure.,"reshape, pivot, dtype, pandas, vectorization",https://stackoverflow.com/questions/6229731,user_428373,01-04-2020,815,high,intermediate
2778393c-25d7-481c-a411-cab50b19a34d,stack_overflow,SQLAlchemy/Databases,session,How to implement database connection pooling with SQLAlchemy?,"`create_engine(url, pool_size=10, max_overflow=20, pool_timeout=30, pool_recycle=1800)`. Use `pool_pre_ping=True` to detect stale connections. For async: use `AsyncEngine` with `create_async_engine()`. Monitor with `engine.pool.status()`. NullPool disables pooling for scripts/serverless environments.",create_engine() has built-in pooling. Configure pool_size and max_overflow.,"connection-pool, migration, query, relationship, alembic, orm",https://stackoverflow.com/questions/7358113,user_12260,16-01-2024,250,high,intermediate
b3de3667-b59d-4d83-b441-3b089e4333af,documentation,NumPy/Pandas,Pandas,How to use df.groupby in Pandas,"`Pandas.df.groupby` groups DataFrame rows by column values. Example usage:
```python
df.groupby('category')['value'].mean()
```
This is useful when aggregation, transformation, filtering by group. Performance tip: avoid apply() on large DataFrames; prefer agg().",df.groupby,"loc, merge, numpy",https://docs.pandas.org/en/stable/df/groupby.html,Official Docs,02-03-2020,817,high,advanced
fe85764a-6cba-40db-9b28-7ee6819e359b,stack_overflow,NumPy/Pandas,loc,How do I efficiently fill NaN values in a Pandas DataFrame?,"For large DataFrames, avoid looping. Use `df.fillna({'col': val})` to fill specific columns. `df.ffill()` propagates last valid observation forward. For time-series data, `df.interpolate()` provides smoother results. Always check `df.isna().sum()` before and after to verify.",Use df.fillna(value) or df.ffill()/df.bfill() for forward/backward fill.,"broadcasting, array, vectorization",https://stackoverflow.com/questions/6438436,user_522340,11-08-2024,30,medium,advanced
2fa87447-3398-4ceb-988f-053206331fd1,stack_overflow,FastAPI/Flask/Django,django,How to run background tasks in FastAPI?,"FastAPI's `BackgroundTasks`: add `background_tasks: BackgroundTasks` as a parameter, then `background_tasks.add_task(func, *args)`. Runs after response is sent. For heavy workloads (email, ML inference), use Celery with Redis/RabbitMQ broker. For async background work, `asyncio.create_task()` works within async endpoints.",Use BackgroundTasks for lightweight tasks or Celery for heavy/distributed work.,"response, rest, request",https://stackoverflow.com/questions/8077999,user_202401,27-03-2020,1858,high,advanced
a82dd512-c60e-4092-a178-996551fe7f4d,stack_overflow,Requests/HTTP/APIs,websocket,How to add retry logic to requests?,"```python
from requests.adapters import HTTPAdapter
from urllib3.util.retry import Retry
retry = Retry(total=3, backoff_factor=1, status_forcelist=[500,502,503,504])
adapter = HTTPAdapter(max_retries=retry)
session.mount('https://', adapter)
```",Mount an HTTPAdapter with urllib3 Retry on the Session.,"oauth, timeout, httpx, rate-limiting, authentication, headers",https://stackoverflow.com/questions/1669324,user_952590,17-12-2022,1531,high,intermediate
5d959279-21c2-475f-acfe-a4f210e80d3f,documentation,Asyncio/Threading,asyncio,asyncio — Concurrent Coroutines,"The `asyncio.gather` function in asyncio runs multiple coroutines concurrently and collects results. It accepts `*coros, return_exceptions=False` as a parameter and returns list of results. Common use cases include parallel I/O operations such as multiple API calls. Note that set return_exceptions=True to prevent one failure from cancelling all tasks.","asyncio.gather(*coros, return_exceptions=False) -> list of results","event-loop, race-condition, asyncio, semaphore",https://docs.asyncio.org/en/stable/asyncio/gather.html,Official Docs,07-02-2019,530,medium,advanced
